index,latitude,longitude,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,Prec_pre_30,Prec_pre_15,Prec_pre_7,remoteness,catastrophic,month_sin,month_cos,Vegetation_0,Vegetation_4,Vegetation_9,Vegetation_12,Vegetation_14,Vegetation_15,Vegetation_16,Vegetation
124,33.70444133,-112.1760022,33.55462963,36.06473684,36.08518519,3.4798761610000004,3.669312169,3.462616822,14.22429907,13.1005291,13.672897199999998,0.0,0.0,0.0,0.4189918279188838,0,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,16
125,34.1086,-79.2922,15.35269122,18.93142857,21.35757576,4.51408046,4.2232758619999995,4.43030303,62.16235632,63.8591954,66.48484848,0.0,0.0,0.0,0.1105615581364898,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
126,33.310308,-87.777564,16.58855886,17.43949045,17.02094241,3.472937294,3.234819533,3.713612565,66.75247525,70.84288747,62.62303665,63.9,40.5,8.4,0.1870058886348984,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
127,35.125,-82.5203,7.106224900000001,8.263043478,8.924680851,3.2250253289999997,3.69241517,3.4577586210000004,69.29181929,70.07416268,64.01092896,138.8,105.6,56.4,0.1384969569433807,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
129,29.59138997,-98.09027999,12.89253731,12.89253731,12.89253731,3.20748503,3.20748503,3.20748503,56.58912387,56.58912387,56.58912387,0.0,0.0,0.0,0.2854223057887157,1,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
130,42.82194189,-73.35379719,6.530284302,9.298050139,10.19047619,3.062917182,2.304178273,2.1244047619999997,61.73507463,49.27323944,46.70238095,105.2,7.1,0.0,0.0545464700601825,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,False,False,False,4
131,38.2747174,-81.68021598,3.765197429,4.7844758060000006,7.182439024,2.705365402,3.182793522,3.4492682930000003,72.76325758,69.225,64.65686275,257.4,70.8,13.2,0.1292454735457984,1,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,0
132,31.6086,-89.8714,26.20965452,26.84651601,26.94246032,1.815759584,1.847363465,1.987301587,65.65918164,67.4248497,63.39029536,81.3,36.6,34.8,0.2073356510243358,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
133,33.9833,-78.9833,12.99324324,13.27981651,14.07291667,3.763348416,3.983333333,3.678723404,65.38915094,67.75480769,65.84042553,0.0,0.0,0.0,0.1079277922609076,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
134,38.43800893,-81.34133251,5.883026188,3.910196078,6.122321428999999,2.108382066,2.875442043,1.877130045,62.93957115,55.95481336,54.43049327,39.4,5.2,1.6,0.126154962587546,0,-2.4492935982947064e-16,1.0,True,False,False,False,False,False,False,0
135,38.00945,-77.46472,4.82731377,7.561097257,11.97633136,1.993340858,2.365336658,2.769230769,65.14105505,59.64871795,59.625,93.2,54.6,0.6,0.0922520731007687,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
136,34.3428,-89.8114,28.13318078,25.18903803,23.8960199,3.535225956,3.854318182,3.432663317,55.67439166,61.35681818,52.1758794,21.8,21.8,17.8,0.2048872808562118,0,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
137,33.731944399999996,-109.026667,24.02811671,24.79572193,25.51436782,3.772413793,3.532352941,3.0471264369999997,28.45949535,33.35294118,40.27011494,0.8,0.8,0.8,0.3878281738083908,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
138,32.1975,-95.11972001,13.9781457,13.9781457,13.9781457,4.145695364,4.145695364,4.145695364,51.56953642,51.56953642,51.56953642,0.0,0.0,0.0,0.2554956918020605,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
139,36.85888889,-78.08666667,1.006617039,2.370629371,3.0526355370000005,1.530737365,0.906293706,0.5940718765,61.55778415,72.13986014,77.43089813499999,0.0,0.0,0.0,0.0983112463684008,0,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,0
140,32.13443684,-81.92211196,9.608837971,7.176470588,12.32275132,1.515275505,1.346928105,0.635449735,67.53960396,70.12026144,89.20634921,0.0,0.0,0.0,0.1351811714384929,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
141,40.22861111,-120.6713889,11.74899058,13.26522327,15.78106509,1.548317631,1.4974289580000002,1.11035503,61.60083682,60.52248062,58.56089744,2.5,2.5,0.0,0.5011084791821621,0,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,14
142,32.51734167,-83.2437,11.56821378,12.44159544,8.580912863,2.082512893,1.915194682,1.846058091,70.15806662,76.58732612,70.85279188,0.0,0.0,0.0,0.1466857763978688,1,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
143,37.52616001,-83.67308001,10.74042743,8.610380623,10.05119048,1.339536955,1.439100346,1.235714286,76.04627007,72.93295019,65.98181818,137.9,73.2,16.3,0.1474053614785448,1,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,0
144,33.71,-84.2811,9.69099723,9.448476454,10.53571429,3.854155125,4.0457063710000005,3.4696428569999997,59.47965116,55.69971671,59.16071429,117.0,64.0,0.0,0.155152279072156,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
145,29.04056,-82.01278,13.900400400000002,14.64820214,15.06680162,3.0138638639999997,3.618853256,3.854453441,62.82623318,61.64033264,65.66457023,0.0,0.0,0.0,0.1383930320830377,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
146,42.9758,-108.9493,-4.752636719,1.062383178,3.5494949489999996,2.566113281,3.0901869160000004,3.756060606,58.96285435,50.18501171,43.13131313,31.5,1.5,1.5,0.3823820474380426,0,1.0,6.123233995736766e-17,False,True,False,False,False,False,False,4
147,46.76948,-116.345022,22.33955479,25.74489796,27.36376812,1.47260274,1.131632653,1.145652174,49.66550523,43.71626298,43.83211679,0.0,0.0,0.0,0.4549883528897243,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
149,44.33319999,-100.117,2.284859366,8.27064803,10.98309859,5.73940678,5.825520833,5.777259475,73.86095593,69.73541384,60.35798817,12.9,8.0,0.8,0.2964661582796133,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
150,32.92892624,-83.41705824,9.474377057,7.605238541,6.73253493,2.9155618239999996,2.9787652010000003,2.724550898,61.15539494,59.41649899,59.42424242,0.0,0.0,0.0,0.147946015754631,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
151,42.68452,-97.4667,8.176333022,10.69877243,9.272,5.272965388,5.712747875,5.5334,53.64546305,52.39376771,69.118,18.9,14.8,14.8,0.2718864438589445,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,False,False,False,4
152,33.2110576,-99.77,4.144818182,1.757494867,6.130857142999999,4.064076782,4.53100616,3.562857143,71.1102873,66.61825726,59.22285714,20.3,3.0,0.5,0.2986386608731222,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,False,True,16
153,32.0471,-83.6526,23.80095579,24.28544153,25.23060109,2.394504182,2.167064439,2.142076503,75.06703146,76.92328042,76.35928144,59.5,10.2,5.3,0.1506804455444024,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
154,32.0363041,-98.4500262,28.39248015,27.73988868,26.78469185,2.826623073,2.7628014839999997,2.621471173,54.70948155,60.50742115,65.08946322,41.3,30.0,3.3,0.2869435895404582,0,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
155,35.295429999999996,-79.66157,15.17627907,15.63958917,17.07474747,3.239739414,3.11953271,3.3185858589999997,60.12126866,56.60093458,51.23636364,0.0,0.0,0.0,0.1130610851271964,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
157,33.7481,-87.6419,14.08376289,14.95089286,16.4097561,2.422680412,2.426116071,2.128292683,75.5615142,77.84548105,69.875,168.9,149.4,12.4,0.1854769676012175,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
158,28.78694001,-81.09472998,22.03084223,23.10091743,22.98564593,3.690984579,3.4899082569999997,3.405263158,70.6377858,73.85480094,72.79710145,95.6,54.7,50.4,0.1304555099123923,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
160,44.4163,-74.0025,16.03858268,14.14578313,14.64791667,1.435996488,1.133275563,1.180084746,78.65909091,78.88747346,75.03333333,34.1,1.8,0.0,0.0596114099328135,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
161,32.55891177,-83.86065995,19.44031955,18.25399812,16.51521298,2.610432331,2.667074318,3.1943204869999997,70.18469657,75.53914591,74.30674847,0.0,0.0,0.0,0.1521760045771043,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
162,33.483334,-79.349998,16.65162542,15.49544073,14.90191388,1.436050461,1.732016211,2.959090909,66.92937123,64.49133858,68.04032258,0.0,0.0,0.0,0.1114863923372153,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
164,33.55983163,-84.47725968,14.91270023,12.08337182,11.12663317,2.241990847,1.793533487,1.4693467340000002,70.96440873,72.03488372,71.30612245,34.8,17.8,1.5,0.1570137205854405,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
165,32.45075,-82.61933333,11.23170732,11.6038961,7.799603175,1.898634146,1.474489796,1.818452381,71.51806491,72.87644342,67.85513078,0.0,0.0,0.0,0.141160670333434,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
166,41.85472222,-77.70888889,5.052132701000001,7.632047478,6.834355828,4.87614534,5.031750742,5.726993865,67.19410745,60.76595745,71.43037975,80.9,11.3,11.0,0.0926483041132513,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
167,31.55336502,-90.38181672,11.3474026,8.625231911,12.27435388,2.223886827,2.612801484,2.222266402,66.80668127,66.46703911,68.21428571,0.0,0.0,0.0,0.2120601734587761,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,12
168,34.95,-79.55,14.47510669,14.68245125,12.31547619,1.959886202,1.966295265,1.214880952,63.03025719,65.0845481,63.7721519,4.3,1.8,1.8,0.1122922437433011,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
169,35.5773,-106.3884,-1.181147541,-1.181147541,-1.181147541,4.26147541,4.26147541,4.26147541,51.14285714,51.14285714,51.14285714,0.0,0.0,0.0,0.3608299295520969,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,True,False,15
171,37.73305556,-91.075,4.907527881,7.051948052,8.305555556,3.316968852,3.796750232,4.527777778,64.06889952,54.50473485,46.87698413,46.2,22.4,13.5,0.2145037092842483,1,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,0
172,36.7539,-84.7225,8.319571865,10.6873065,10.0,2.482721713,2.497213622,2.2166666669999997,60.96788991,56.36842105,55.22,0.0,0.0,0.0,0.1572418745801198,0,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,0
173,30.3595,-84.8169,26.41514523,26.84,28.04398148,2.52195122,2.045196507,2.301869159,72.25556734,73.86681223,71.71495327,220.2,139.6,49.4,0.1624007292139953,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
174,44.52463094,-88.99604272,0.578847885,6.13011583,7.645338982999999,4.265886589,3.987258687,3.955932203,71.18025362,68.55232558,65.42372881,40.2,21.8,0.0,0.1926487139666566,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
175,27.0042,-80.3196,25.88221884,25.90976331,25.728125,2.158599696,1.96735905,1.74984326,79.37366003,80.0044843,80.19242902,0.0,0.0,0.0,0.1251510307054246,1,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
176,42.65472566,-77.7045713,5.633256351,5.944893112000001,6.13452381,3.32852194,3.571971496,3.1684523810000003,61.11893764,58.4584323,49.16666667,43.4,11.4,0.0,0.0923138391958169,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,False,False,False,4
177,31.56061498,-96.29158335,10.4107064,13.51704545,11.31122995,4.477654867,4.587471526,4.222043011,63.70852018,63.08372093,56.90810811,22.7,17.8,2.6,0.2669429181560692,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
179,34.196999999999996,-103.532,11.2238806,13.30769231,16.4,5.811940299,6.128205127999999,6.3875,28.17910448,23.03846154,22.725,0.0,0.0,0.0,0.3340096913726771,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
180,46.32555556,-115.5211111,21.14950071,20.771875,21.32926829,0.852578797,0.892897727,0.8237804879999999,57.05157593,54.03977273,50.41463415,16.0,6.1,0.0,0.4467854145195846,1,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
181,36.0107,-80.650283,5.867725919,5.867725919,5.867725919,1.526017875,1.526017875,1.526017875,78.76666667,78.76666667,78.76666667,39.7,0.0,0.0,0.1213598340723935,0,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,0
182,44.52476,-123.32556,21.08185328,22.25743855,22.712418300000003,3.958346213,3.939456662,3.624183007,55.02395672,51.5084088,49.93137255,0.0,0.0,0.0,0.5268360736622852,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
183,35.89480001,-94.69501001,8.494287432,6.001996008,8.055319148999999,2.894149578,2.8816,3.0021321960000003,78.85994876,76.77699859999998,76.23384615,0.0,0.0,0.0,0.249098692634333,1,-2.4492935982947064e-16,1.0,False,False,False,False,False,True,False,15
184,27.52,-81.88,18.65,18.65,18.65,3.42,3.42,3.42,70.76923077,70.76923077,70.76923077,0.0,0.0,0.0,0.1385171472384962,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
185,18.085781,-66.990143,25.79166667,26.06578947,26.05405405,5.813559322000001,5.744594595,5.631428571,84.15254237,82.95945946,80.31428571,0.0,0.0,0.0,0.0199301759712418,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
186,30.54395234,-88.4540867,15.16744412,13.40283976,11.37323944,3.3572400389999997,3.50811359,3.5300469480000003,77.15352697,72.42241379,74.15243902,11.8,7.9,6.9,0.1951879674761438,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
187,31.171103,-90.388669,13.99343031,13.83692596,14.26506024,1.920037541,2.325679475,2.769879518,67.96012115,65.70038911,65.85534591,0.0,0.0,0.0,0.212410021690576,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
188,36.39874,-80.0059,5.353404353999999,2.718518519,3.501984127,1.567114405,1.712037037,1.6164682540000002,65.44426752,64.51431392,73.91333333,0.0,0.0,0.0,0.1154414280302909,0,-2.4492935982947064e-16,1.0,True,False,False,False,False,False,False,0
189,30.823796,-96.380568,28.83401639,29.23049242,29.88582834,2.320199063,2.421590909,3.1672654689999997,67.98232174,65.74715909,66.59081836,0.0,0.0,0.0,0.2683360788437055,1,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
190,48.84519561,-96.59908638,4.994358251,7.755681817999999,13.84662577,5.13611898,5.037321937,4.991411043,57.84683358,51.12166172,46.59876543,0.0,0.0,0.0,0.2621853249419115,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
191,34.16972836,-84.68370595,20.03473054,20.0370844,21.94136126,1.318922156,1.44629156,1.334031414,62.61454545,58.14578005,59.02094241,5.9,0.0,0.0,0.1584635580543754,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,True,16
192,35.34527778,-82.63527778,16.81509795,15.95551257,15.2327044,1.394457716,1.503288201,1.526205451,66.23065550000001,69.49512671,61.81341719,0.0,0.0,0.0,0.1393861218551078,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
194,21.448675199999997,-158.0296021,21.86327078,21.61714286,21.56989247,4.638188976,5.325581395,4.86119403,71.22633745,70.0390625,70.72727273,0.0,0.0,0.0,0.9224356830711704,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
195,32.98789983,-98.63562799,24.03315954,26.00331061,26.76769912,2.776433785,3.322882181,3.125442478,60.17415419,59.33471074,64.76844784,5.6,5.6,0.0,0.2880249915065125,1,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
196,43.255,-100.8376,8.912280702,6.94375,8.09047619,6.020350877,5.775,5.335714286,61.40078844,63.8175,64.56741573,68.1,65.0,43.9,0.3036802720230633,0,0.49999999999999994,-0.8660254037844387,False,False,True,False,False,False,False,9
197,36.568867,-119.481683,7.857606679,4.548746518,4.586826347,1.135250464,1.173537604,0.6506986029999999,65.04315545,62.57249071,63.14171657,18.4,4.3,0.0,0.4907992541953507,0,-2.4492935982947064e-16,1.0,True,False,False,False,False,False,False,0
198,34.0804861,-83.86163681,6.950617284,6.950617284,6.950617284,1.785185185,1.785185185,1.785185185,58.97530864,58.97530864,58.97530864,0.0,0.0,0.0,0.1511465348037057,1,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
199,45.0917,-100.4587,4.304545455,6.434328357999999,7.965714286,5.13030303,5.219402985,5.122857143,59.93181818,50.01492537,45.54285714,0.0,0.0,0.0,0.2995062100566414,1,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,9
200,30.59435,-97.7886,8.015741508,11.11853088,13.31672598,3.195190713,3.700167224,3.9325,59.206005000000005,57.74579125,56.28623188,0.0,0.0,0.0,0.2817748339065327,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
201,46.347297,-94.317311,4.8262605039999995,8.889256198,9.78173913,3.998947368,4.160995851,4.699130435,63.91885965,57.99134199,54.17117117,0.0,0.0,0.0,0.2412855384988892,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,9
202,18.248112,-67.01244399999999,24.43103448,24.43103448,24.43103448,5.2965517239999995,5.2965517239999995,5.2965517239999995,66.61111111,66.61111111,66.61111111,0.0,0.0,0.0,0.0199203288235971,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
